cycle,first(COVID_Maths).S,first(COVID_Maths).E,first(COVID_Maths).I,first(COVID_Maths).H,first(COVID_Maths).M,first(COVID_Maths).D,first(COVID_Maths).R
57,2.9885919893226123,0.7535094223155866,0.2574061364508266,0.4946940193772889,14.249733270649552,21.319588775943433,68.03375596353607
58,3.024946781004161,0.7226984223799868,0.24628911537841033,0.479706682536818,13.842946900931908,21.45554763232401,68.08106037525734
59,3.0683340434021384,0.6957775142875673,0.23639799490214944,0.4652268366647361,13.445161400969475,21.58759664027705,68.11484307351856
60,3.1171660693718763,0.6727460909872937,0.22777143260859178,0.4512892480248223,13.056956993719972,21.715829718804304,68.13565422365266
61,3.1699652319965232,0.6535208941030999,0.2204088920969155,0.43791808163736645,12.678906084367567,21.840346571083042,68.14406713001367
62,3.2253592963187177,0.637966701103384,0.21428345143830474,0.42512913228732657,12.311547621907119,21.961252304679846,68.1406696090071
63,3.282075202344688,0.6259180944411257,0.20935145421852602,0.4129317416731829,11.955371375145802,22.078656908649993,68.12605727957906
64,3.3389330236577983,0.6171938822322086,0.20555937562634655,0.40133033885841524,11.61080939202526,22.192674657264284,68.10082844460835
65,3.3948412038783933,0.6116057028969542,0.20284837519357465,0.39032560429584184,11.278232347158712,22.30342348688316,68.06558021312124
66,3.4487937643959383,0.6089621669895409,0.20115700704383635,0.37991528992981677,10.957948942841922,22.411024374285407,68.02090553168274
67,3.4998698894873534,0.6090696730412591,0.2004225105464435,0.37009474090170447,10.65020695331195,22.515600730983543,67.96739083121233
68,3.5472360735877153,0.6117308377601224,0.20058104212944786,0.3608571669823112,10.355194866906075,22.617277817985396,67.90561403962121
69,3.590150819809502,0.6167413303210513,0.20156715119739757,0.3521937099911768,10.073043383821702,22.716182178389627,67.83614275456834
70,3.627971682045225,0.6238858022065865,0.2033127583077633,0.3440933508035635,9.80382627724592,22.812441080561605,67.7595324120623
71,3.66016423086852,0.6329335522621371,0.2057458642901805,0.33654269806723286,9.547560335782398,22.90618196201497,67.67632432588567
72,3.6863122941673856,0.6436345471600391,0.20878920299773088,0.329525701213394,9.304204288270677,22.997531863251808,67.58704351138553
73,3.706128588095466,0.6557164101921471,0.21235904319386747,0.323023332615787,9.073656778286688,23.086616841536745,67.49219624679077
74,3.7194646364643225,0.6688829720931887,0.21636434008049993,0.31701328700167336,8.85575361017072,23.173561356799738,67.39226736717823
